1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,2
1099,4
1100,1
1101,2
1102,3
1103,3
1104,3
1105,2
1106,2
1107,3
1108,3
1109,3
1110,3
1111,3
1112,2
1113,2
1114,2
1115,4
1116,4
1117,2
1118,4
1119,4
1120,4
1121,2
1122,2
1123,1
1124,1
1125,2
1126,1
1127,1
1128,1
1129,1
1130,1
1131,1
1132,1
1133,3
1134,3
1135,3
1136,2
1137,2
1138,1
1139,2
1140,3
1141,1
1142,1
1143,1
1144,2
1145,3
1146,2
1147,1
1148,1
1149,1
1150,1
1151,1
1152,1
1153,1
1154,1
1155,1
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,1
1163,1
1164,1
1165,1
1166,2
1167,1
1168,1
1169,2
1170,2
1171,1
1172,1
1173,6
1174,1
1175,1
1176,1
1177,2
1178,2
1179,1
1180,1
1181,1
1182,6
1183,6
1184,6
1185,6
1186,6
1187,2
1188,2
1189,2
1190,2
1191,2
1192,1
1193,2
1194,3
1195,6
1196,6
1197,6
1198,3
1199,2
1200,1
1201,3
1202,2
1203,3
1204,1
1205,1
1206,2
1207,2
1208,1
1209,1
1210,1
1211,2
1212,1
1213,1
1214,1
1215,1
1216,1
1217,1
1218,1
1219,1
1220,1
1221,1
1222,4
1223,1
1224,1
1225,4
1226,4
1227,4
1228,4
1229,3
1230,4
1231,4
1232,4
1233,2
1234,2
1235,1
1236,2
1237,4
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1244,3
1245,1
1246,1
1247,2
1248,4
1249,2
1250,2
1251,4
1252,3
1253,3
1254,3
1255,3
1256,3
1257,3
1258,3
1259,3
1260,3
1261,3
1262,3
1263,2
1264,2
1265,3
1266,3
1267,3
1268,3
1269,3
1270,2
1271,2
1272,2
1273,2
1274,2
1275,2
1276,4
1277,4
1278,4
1279,4
1280,3
1281,1
1282,1
1283,1
1284,1
1285,1
1286,1
1287,1
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,1
1299,1
1300,1
1301,1
1302,1
1303,1
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,2
1334,1
1335,2
1336,1
1337,2
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1351,1
1352,1
1353,1
1354,1
1355,1
1356,1
1357,1
1358,1
1359,1
1360,2
1361,2
1362,1
1363,1
1364,3
1365,2
1366,2
1367,3
1368,2
1369,3
1370,2
1371,4
1372,4
1373,4
1374,4
1375,1
1376,2
1377,1
1378,1
1379,2
1380,2
1381,1
1382,1
1383,1
1384,2
1385,2
1386,1
1387,2
1388,2
1389,1
1390,1
1391,1
1392,1
1393,2
1394,2
1395,1
1396,1
1397,1
1398,1
1399,1
1400,2
1401,2
1402,2
1403,2
1404,1
1405,1
1406,1
1407,1
1408,1
1409,1
1410,1
1411,1
1412,1
1413,1
1414,1
1415,1
1416,1
1417,1
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,1
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,2
1439,1
1440,1
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,1
1461,2
1462,1
1463,1
1464,1
1465,1
1466,1
1467,2
1468,1
1469,1
1470,1
1471,1
1472,1
1473,1
1474,1
1475,1
1476,1
1477,1
1478,1
1479,1
1480,1
1481,1
1482,1
1483,1
1484,1
1485,1
1486,1
1487,1
1488,1
1489,1
1490,1
1491,1
1492,1
1493,1
1494,1
1495,1
1496,2
1497,2
1498,1
1499,1
1500,1
1501,1
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,1
1509,1
1510,1
1511,1
1512,1
1513,1
1514,1
1515,2
1516,2
1517,2
1518,2
1519,2
1520,2
1521,2
1522,2
1523,2
1524,1
1525,1
1526,1
1527,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,1
1535,1
1536,1
1537,1
1538,1
1539,1
1540,1
1541,1
1542,1
1543,1
1544,1
1545,1
1546,1
1547,1
1548,2
1549,1
1550,1
1551,2
1552,2
1553,1
1554,1
1555,1
1556,1
1557,1
1558,1
1559,1
1560,1
1561,1
1562,1
1563,1
1564,1
